"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"s",0.6921,,"space",0.3777,,4,"purple_gnome",4,5,"dark_forest","red_basket","pink_gnome",4,4,"bright_forest","yellow_basket",5,0,0,1,"purple_gnome","dark_forest","red_basket",471,2,1,19,1,77,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",0.6393,,"space",0.4132,,4,"pink_gnome",4,6,"bright_forest","yellow_basket","purple_gnome",4,6,"dark_forest","red_basket",6,0,0,1,"purple_gnome","dark_forest","red_basket",477,4,1,19,2,78,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.739,,"space",0.5103,,2,"red_gnome",2,8,"bright_forest","yellow_basket","green_gnome",2,7,"dark_forest","red_basket",8,0,0,1,"red_gnome","bright_forest","yellow_basket",485,-2,1,19,3,79,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.8347,,"space",0.3178,,2,"green_gnome",2,8,"dark_forest","red_basket","red_gnome",2,6,"bright_forest","yellow_basket",8,0,0,1,"green_gnome","dark_forest","red_basket",493,-1,2,20,0,80,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"k",0.8734,,"space",0.4794,,1,"brown_gnome",1,5,"bright_forest","yellow_basket","blue_gnome",1,8,"dark_forest","red_basket",8,0,0,1,"blue_gnome","dark_forest","red_basket",501,1,1,20,1,81,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",1.0624,,"space",0.7398,,4,"pink_gnome",4,6,"bright_forest","yellow_basket","purple_gnome",4,9,"dark_forest","red_basket",9,0,0,1,"purple_gnome","dark_forest","red_basket",510,-2,-2,20,2,82,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.8211,,"space",0.4234,,2,"red_gnome",2,4,"bright_forest","yellow_basket","green_gnome",2,7,"dark_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","yellow_basket",514,-1,-5,20,3,83,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.7386,,"space",0.5785,,2,"red_gnome",2,3,"bright_forest","yellow_basket","green_gnome",2,2,"dark_forest","red_basket",3,0,0,1,"red_gnome","bright_forest","yellow_basket",517,1,2,21,0,84,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",0.9855,,"space",0.4101,,4,"pink_gnome",4,4,"bright_forest","yellow_basket","purple_gnome",4,4,"dark_forest","red_basket",4,0,0,1,"purple_gnome","dark_forest","red_basket",521,0,-1,21,1,85,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"s",0.7758,,"space",0.7453,,1,"blue_gnome",1,3,"dark_forest","red_basket","brown_gnome",1,4,"bright_forest","yellow_basket",3,0,0,1,"blue_gnome","dark_forest","red_basket",524,0,3,21,2,86,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"s",0.9716,,"space",0.5865,,4,"pink_gnome",4,4,"bright_forest","yellow_basket","purple_gnome",4,6,"dark_forest","red_basket",4,0,0,1,"pink_gnome","bright_forest","yellow_basket",528,2,0,21,3,87,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",1.0814,,"space",0.4393,,2,"green_gnome",2,6,"dark_forest","red_basket","red_gnome",2,6,"bright_forest","yellow_basket",6,0,0,1,"green_gnome","dark_forest","red_basket",534,1,3,22,0,88,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.8479,,"space",1.0762,,2,"red_gnome",2,7,"bright_forest","yellow_basket","green_gnome",2,9,"dark_forest","red_basket",7,0,0,1,"red_gnome","bright_forest","yellow_basket",541,0,1,22,1,89,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",0.8192,,"space",0.3603,,4,"purple_gnome",4,8,"dark_forest","red_basket","pink_gnome",4,7,"bright_forest","yellow_basket",7,0,0,1,"pink_gnome","bright_forest","yellow_basket",548,2,-2,22,2,90,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"k",0.7959,,"space",0.9677,,2,"green_gnome",2,6,"dark_forest","red_basket","red_gnome",2,9,"bright_forest","yellow_basket",9,0,0,1,"red_gnome","bright_forest","yellow_basket",557,4,2,22,3,91,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,"s",0.7569,,"space",0.8476,,2,"red_gnome",2,5,"bright_forest","yellow_basket","green_gnome",2,8,"dark_forest","red_basket",5,0,0,1,"red_gnome","bright_forest","yellow_basket",562,1,0,23,0,92,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"k",0.899,,"space",0.3941,,1,"brown_gnome",1,6,"bright_forest","yellow_basket","blue_gnome",1,8,"dark_forest","red_basket",8,0,0,1,"blue_gnome","dark_forest","red_basket",570,-2,0,23,1,93,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"s",0.8847,,"space",0.4698,,4,"pink_gnome",4,4,"bright_forest","yellow_basket","purple_gnome",4,8,"dark_forest","red_basket",4,0,0,1,"pink_gnome","bright_forest","yellow_basket",574,1,0,23,2,94,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"s",0.7798,,"space",0.6628,,1,"brown_gnome",1,5,"bright_forest","yellow_basket","blue_gnome",1,8,"dark_forest","red_basket",5,0,0,1,"brown_gnome","bright_forest","yellow_basket",579,1,1,23,3,95,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",0.8224,,"space",0.9781,,4,"purple_gnome",4,9,"dark_forest","red_basket","pink_gnome",4,6,"bright_forest","yellow_basket",6,0,0,1,"pink_gnome","bright_forest","yellow_basket",585,-1,-1,24,0,96,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,,,,,,,,,"","",,,"k",0.9021,,"",,,4,"purple_gnome",4,8,"dark_forest","red_basket","pink_gnome",4,5,"bright_forest","yellow_basket",0,0,1,0,"pink_gnome","bright_forest","yellow_basket",585,-3,0,24,1,97,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"s",0.7059,,"space",0.8288,,1,"brown_gnome",1,2,"bright_forest","yellow_basket","blue_gnome",1,8,"dark_forest","red_basket",2,0,0,1,"brown_gnome","bright_forest","yellow_basket",587,3,-3,24,2,98,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,"s",0.776,,"space",0.4986,,1,"blue_gnome",1,5,"dark_forest","red_basket","brown_gnome",1,5,"bright_forest","yellow_basket",5,0,0,1,"blue_gnome","dark_forest","red_basket",592,0,0,24,3,99,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",551056,1,"2024-04-29_18h25.38.994","experiment","2023.2.3","Win32",59.17159763,"5efb35574bdb3e05dfa40b6e","662f9812bda856c3f5a2f8eb","662fd815e93ba63009d308d3","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,,,,,,,,,"","",,,"s",0.9071,,"space",0.3445,,3,"yellow_gnome",3,5,"dark_forest","red_basket","orange_gnome",3,5,"bright_forest","yellow_basket",5,0,0,1,"yellow_gnome","dark_forest","red_basket",597,1,-1,25,0,100,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
